SrNo,Juz,JuzNameArabic,JuzNameEnglish,SurahNo,SurahNameArabic,SurahNameEnglish,SurahMeaning,WebLink,Classification,AyahNo,EnglishTranslation,,ArabicText,ArabicWordCount,ArabicLetterCount,OrignalArabicText
4864,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/18,Makki,18,The 'Ad (people) (too) rejected (Truth): then how terrible was My Penalty and My Warning?,,???? ??? ???? ??? ????? ????,6,23,
4865,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/19,Makki,19,"For We sent against them a furious wind, on a Day of violent Disaster,",,??? ?????? ????? ????? ?????? ?? ??? ???? ?????,9,39,
4866,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/20,Makki,20,Plucking out men as if they were roots of palm-trees torn up (from the ground).,,???? ????? ????? ????? ???? ??????,6,29,
4867,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/21,Makki,21,"Yea, how (terrible) was My Penalty and My Warning!",,???? ??? ????? ????,4,16,
4868,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/22,Makki,22,But We have indeed made the Qur'an easy to understand and remember: then is there any that will receive admonition?,,???? ????? ?????? ????? ??? ?? ?????,7,30,
4869,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/23,Makki,23,The Thamud (also) rejected (their) Warners.,,???? ???? ??????,3,14,
4870,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/24,Makki,24,"For they said: ""What! a man! a Solitary one from among ourselves! shall we follow such a one? Truly should we then be straying in mind, and mad!",,?????? ?????? ??? ?????? ????? ??? ???? ??? ????? ?????,10,46,
4871,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/25,Makki,25,"""Is it that the Message is sent to him, of all people amongst us? Nay, he is a liar, an insolent one!""",,????? ????? ???? ?? ????? ?? ?? ???? ???,9,32,
4872,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/26,Makki,26,"Ah! they will know on the morrow, which is the liar, the insolent one!",,??????? ???? ?? ?????? ?????,5,24,
4873,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/27,Makki,27,"For We will send the she-camel by way of trial for them. So watch them, (O Salih), and possess thyself in patience!",,??? ????? ?????? ????? ??? ???????? ??????,7,36,
4874,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/28,Makki,28,And tell them that the water is to be divided between them: Each one's right to drink being brought forward (by suitable turns).,,?????? ?? ????? ???? ????? ? ?? ???? ?????,9,34,
4875,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/29,Makki,29,"But they called to their companion, and he took a sword in hand, and hamstrung (her).",,?????? ?????? ?????? ????,4,22,
4876,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/30,Makki,30,Ah! how (terrible) was My Penalty and My Warning!,,???? ??? ????? ????,4,16,
4877,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/31,Makki,31,"For We sent against them a single Mighty Blast, and they became like the dry stubble used by one who pens cattle.",,??? ?????? ????? ????? ?????? ?????? ????? ???????,8,43,
4878,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/32,Makki,32,And We have indeed made the Qur'an easy to understand and remember: then is there any that will receive admonition?,,???? ????? ?????? ????? ??? ?? ?????,7,30,
4879,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/33,Makki,33,The people of Lut rejected (his) warning.,,???? ??? ???? ??????,4,17,
4880,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/34,Makki,34,"We sent against them a violent Tornado with showers of stones, (which destroyed them), except Lut's household: them We delivered by early Dawn,-",,??? ?????? ????? ?????? ??? ?? ???? ? ??????? ?????,10,42,
4881,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/35,Makki,35,As a Grace from Us: thus do We reward those who give thanks.,,????? ?? ????? ? ???? ???? ?? ???,8,26,
4882,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/36,Makki,36,"And (Lut) did warn them of Our Punishment, but they disputed about the Warning.",,???? ?????? ?????? ??????? ??????,5,29,
4883,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/37,Makki,37,"And they even sought to snatch away his guests from him, but We blinded their eyes. (They heard:) ""Now taste ye My Wrath and My Warning.""",,???? ?????? ?? ???? ?????? ?????? ?????? ????? ????,9,43,
4884,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/38,Makki,38,Early on the morrow an abiding Punishment seized them:,,???? ????? ????? ???? ?????,5,23,
4885,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/39,Makki,39,"""So taste ye My Wrath and My Warning.""",,?????? ????? ????,3,15,
4886,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/40,Makki,40,And We have indeed made the Qur'an easy to understand and remember: then is there any that will receive admonition?,,???? ????? ?????? ????? ??? ?? ?????,7,30,
4887,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/41,Makki,41,"To the People of Pharaoh, too, aforetime, came Warners (from Allah).",,???? ??? ?? ????? ?????,5,19,
4888,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/42,Makki,42,"The (people) rejected all Our Signs; but We seized them with such Penalty (as comes) from One Exalted in Power, able to carry out His Will.",,????? ??????? ???? ???????? ??? ????? ??????,7,38,
4889,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/43,Makki,43,"Are your Unbelievers, (O Quraish), better than they? Or have ye an immunity in the Sacred Books?",,??????? ??? ?? ?????? ?? ??? ????? ?? ?????,9,35,
4890,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/44,Medani,44,"Or do they say: ""We acting together can defend ourselves""?",,?? ?????? ??? ???? ?????,5,20,
4891,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/45,Medani,45,"Soon will their multitude be put to flight, and they will show their backs.",,????? ????? ?????? ?????,4,21,
4892,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/46,Medani,46,"Nay, the Hour (of Judgment) is the time promised them (for their full recompense): And that Hour will be most grievous and most bitter.",,?? ?????? ?????? ??????? ???? ????,6,29,
4893,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/47,Makki,47,"Truly those in sin are the ones straying in mind, and mad.",,?? ???????? ?? ????? ?????,5,22,
4894,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/48,Makki,48,"The Day they will be dragged through the Fire on their faces, (they will hear:) ""Taste ye the touch of Hell!""",,??? ?????? ?? ????? ??? ?????? ????? ?? ???,9,35,
4895,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/49,Makki,49,"Verily, all things have We created in proportion and measure.",,??? ?? ???? ?????? ?????,5,20,
4896,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/50,Makki,50,"And Our Command is but a single (Act),- like the twinkling of an eye.",,??? ????? ??? ????? ????? ??????,6,27,
4897,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/51,Makki,51,"And (oft) in the past, have We destroyed gangs like unto you: then is there any that will receive admonition?",,???? ?????? ??????? ??? ?? ?????,6,27,
4898,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/52,Makki,52,All that they do is noted in (their) Books (of Deeds):,,??? ???? ????? ?? ?????,5,19,
4899,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/53,Makki,53,"Every matter, small and great, is on record.",,??? ????? ?????? ?????,4,19,
4900,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/54,Makki,54,"As to the Righteous, they will be in the midst of Gardens and Rivers,",,?? ??????? ?? ????? ?????,5,21,
4901,27,????? ????? ??????????,Qala Fama Khatbukum,54,?????,Al-Qamar,The Moon,https://quran.com/54/55,Makki,55,"In an Assembly of Truth, in the Presence of a Sovereign Omnipotent.",,?? ???? ???? ??? ????? ??????,6,24,
4902,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/1,Medani,1,(Allah) Most Gracious!,,??????,1,6,
4903,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/2,Medani,2,It is He Who has taught the Qur'an.,,??? ??????,2,9,
4904,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/3,Medani,3,He has created man:,,??? ???????,2,10,
4905,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/4,Medani,4,He has taught him speech (and intelligence).,,???? ??????,2,10,
4906,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/5,Medani,5,The sun and the moon follow courses (exactly) computed;,,????? ?????? ???????,3,18,
4907,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/6,Medani,6,And the herbs and the trees - both (alike) prostrate in adoration.,,?????? ?????? ??????,3,18,
4908,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/7,Medani,7,"And the Firmament has He raised high, and He has set up the Balance (of Justice),",,??????? ????? ???? ???????,4,23,
4909,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/8,Medani,8,In order that ye may not transgress (due) balance.,,??? ????? ?? ???????,4,17,
4910,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/9,Medani,9,So establish weight with justice and fall not short in the balance.,,??????? ????? ?????? ??? ?????? ???????,6,34,
4911,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/10,Medani,10,It is He Who has spread out the earth for (His) creatures:,,?????? ????? ??????,3,17,
4912,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/11,Medani,11,"Therein is fruit and date-palms, producing spathes (enclosing dates);",,???? ????? ?????? ??? ???????,5,25,
4913,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/12,Medani,12,"Also corn, with (its) leaves and stalk for fodder, and sweet-smelling plants.",,????? ?? ????? ????????,4,20,
4914,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/13,Medani,13,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4915,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/14,Medani,14,"He created man from sounding clay like unto pottery,",,??? ??????? ?? ?????? ???????,5,25,
4916,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/15,Medani,15,And He created Jinns from fire free of smoke:,,???? ????? ?? ????? ?? ????,6,22,
4917,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/16,Medani,16,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4918,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/17,Medani,17,(He is) Lord of the two Easts and Lord of the two Wests:,,?? ???????? ??? ????????,4,21,
4919,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/18,Medani,18,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4920,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/19,Medani,19,"He has let free the two bodies of flowing water, meeting together:",,??? ??????? ???????,3,17,
4921,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/20,Medani,20,Between them is a Barrier which they do not transgress:,,?????? ???? ?? ??????,4,18,
4922,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/21,Medani,21,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4923,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/22,Medani,22,Out of them come Pearls and Coral:,,???? ????? ?????? ????????,4,23,
4924,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/23,Medani,23,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4925,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/24,Medani,24,"And His are the Ships sailing smoothly through the seas, lofty as mountains:",,??? ?????? ??????? ?? ????? ????????,6,31,
4926,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/25,Medani,25,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4927,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/26,Medani,26,All that is on earth will perish:,,?? ?? ????? ????,4,13,
4928,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/27,Medani,27,"But will abide (for ever) the Face of thy Lord,- full of Majesty, Bounty and Honour.",,????? ??? ??? ?? ?????? ????????,6,27,
4929,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/28,Medani,28,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4930,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/29,Medani,29,Of Him seeks (its need) every creature in the heavens and on earth: every day in (new) Splendour doth He (shine)!,,????? ?? ?? ???????? ?????? ? ?? ???? ?? ?? ????,11,38,
4931,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/30,Medani,30,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4932,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/31,Medani,31,"Soon shall We settle your affairs, O both ye worlds!",,????? ??? ??? ???????,4,18,
4933,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/32,Medani,32,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4934,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/33,Medani,33,"O ye assembly of Jinns and men! If it be ye can pass beyond the zones of the heavens and the earth, pass ye! not without authority shall ye be able to pass!",,?? ???? ???? ?????? ?? ??????? ?? ?????? ?? ????? ???????? ?????? ??????? ? ?? ?????? ??? ???????,18,80,
4935,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/34,Medani,34,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4936,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/35,Medani,35,On you will be sent (O ye evil ones twain!) a flame of fire (to burn) and a smoke (to choke): no defence will ye have:,,???? ?????? ???? ?? ???? ????? ??? ???????,8,35,
4937,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/36,Medani,36,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4938,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/37,Medani,37,"When the sky is rent asunder, and it becomes red like ointment:",,???? ????? ?????? ????? ????? ???????,6,32,
4939,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/38,Medani,38,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
4940,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/39,Medani,39,On that Day no question will be asked of man or Jinn as to his sin.,,??????? ?? ???? ?? ???? ??? ??? ???,8,28,
4941,27,????? ????? ??????????,Qala Fama Khatbukum,55,??????,Ar-Rahman,The Compassionate,https://quran.com/55/40,Medani,40,Then which of the favours of your Lord will ye deny?,,???? ???? ????? ??????,4,19,
